token,rating-human,specificity1,specificity2,specificity3,wn_type
deluge,3.48,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
backache,4.0,3.1893287943421993,3.195933412078814,2.2857142857142856,abstract
arbitration,2.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
candor,1.96,3.0987952340593092,3.097190304291201,2.0,abstract
lease,3.52,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
neediness,1.44,3.0987952340593092,3.097190304291201,2.0,abstract
disgrace,2.11,2.8271945532106395,2.8009609809283624,2.0,abstract
bias,1.68,2.798049256624254,2.7691728003550384,2.0,abstract
wound,4.24,2.9666676936289775,2.953081490663448,2.2857142857142856,abstract
foghorn,4.96,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
realness,2.41,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
boon,2.48,3.008261673776419,2.998447196503588,2.0,abstract
challenge,2.11,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
steadiness,2.65,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
purgatory,2.52,3.0987952340593092,3.097190304291201,2.0,abstract
overture,3.08,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
obviousness,1.93,3.008261673776419,2.998447196503588,2.142857142857143,abstract
puffiness,3.5,2.9727437807293278,3.0528863847398773,2.428571428571429,abstract
model,4.53,2.8647693756641224,2.841943073455555,2.142857142857143,abstract
discrepancy,2.54,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
lot,3.7,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
inflection,1.79,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
wonderfulness,1.59,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
dawn,4.46,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
agony,2.38,3.0987952340593092,3.097190304291201,2.0,abstract
ventriloquism,3.55,3.0987952340593092,3.097190304291201,2.0,abstract
intent,1.52,2.754101837701011,2.7212402468367687,1.8571428571428572,abstract
rap,3.57,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
pleat,4.62,2.7366609929277494,2.7022178731407496,1.8571428571428572,abstract
immortality,1.52,3.0987952340593092,3.097190304291201,2.0,abstract
pun,2.3,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
noon,2.67,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
lethargy,2.52,3.008261673776419,2.998447196503588,2.0,abstract
goodwill,2.54,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
unsteadiness,2.44,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
equity,2.22,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
database,4.0,2.31754885629093,2.2451008134169292,1.7142857142857144,abstract
hypothesis,2.12,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
greatness,1.69,3.0987952340593092,3.097190304291201,2.0,abstract
gracefulness,1.86,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
slang,2.48,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
legacy,1.4,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
singleness,2.48,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
dumbness,1.68,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
fever,3.27,3.008261673776419,2.998447196503588,2.0,abstract
conversation,3.28,2.482501156852341,2.42501092347393,1.7142857142857144,abstract
materialism,1.7,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
trouble,2.25,2.754101837701011,2.7212402468367687,1.8571428571428572,abstract
essence,1.66,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
netherworld,2.61,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
simplicity,1.96,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
motivator,2.21,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
kudos,2.0,2.5640233982381204,2.5139255695193925,1.7142857142857144,abstract
inconsistency,2.21,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
forfeiture,2.63,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
flu,3.65,3.4985042976443523,3.533144827968845,2.857142857142857,abstract
beam,3.96,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
skill,2.17,2.5139998922145272,2.459365951725384,1.7142857142857144,abstract
libel,2.21,3.0987952340593092,3.097190304291201,2.0,abstract
condensation,4.24,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
syndrome,2.48,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
laceration,4.2,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
civics,2.21,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
cowpox,4.18,3.732530156039539,3.7883920588044915,3.0,abstract
sisterhood,2.53,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
birthrate,2.63,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
mononucleosis,3.58,3.5514630354737595,3.5909058432292658,2.7142857142857144,abstract
polarity,2.19,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
rhythm,3.07,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
unfairness,1.67,3.0987952340593092,3.097190304291201,2.0,abstract
unconventionality,1.39,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
preparedness,1.84,2.5931686948154526,2.545713750092716,1.5714285714285714,abstract
soliloquy,2.72,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
consensus,2.32,3.0987952340593092,3.097190304291201,2.0,abstract
acre,4.18,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
profanity,3.04,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
ornamentation,3.36,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
mortgage,3.14,3.008261673776419,2.998447196503588,2.142857142857143,abstract
malt,4.57,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
perimeter,3.46,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
invisibility,2.27,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
miles,3.61,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
tandem,3.16,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
lesion,4.38,2.9553029359470124,2.9406861812431675,2.2857142857142856,abstract
newness,1.79,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
veracity,1.5,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
function,1.92,2.3390088587490974,2.2685068004258966,1.5714285714285714,abstract
remittance,2.39,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
strangeness,2.11,2.8118106378437693,2.7841820581951344,2.0,abstract
trepidation,1.68,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
date,3.9,2.7742358153812323,2.7431999656679418,1.7142857142857144,abstract
trauma,2.72,2.6106095395977675,2.5647361237887347,2.142857142857143,abstract
nudeness,3.28,2.707515696341364,2.670429692567426,1.7142857142857144,abstract
apnea,3.12,2.9177281134935296,2.8997040887159753,2.0,abstract
messiness,2.83,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
camouflage,4.24,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
altruism,1.5,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
specimen,4.45,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
fame,1.96,3.0987952340593092,3.097190304291201,2.0,abstract
suitability,1.58,2.449676396712209,2.3892096270446825,1.5714285714285714,abstract
camaraderie,2.19,3.0987952340593092,3.097190304291201,2.0,abstract
preciousness,1.77,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
commonness,1.74,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
survival,2.34,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
atrophy,2.86,2.888582816907144,2.8679159081426517,2.0,abstract
integer,3.48,2.332932771648747,2.261879736150158,1.7142857142857144,abstract
humidity,3.0,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
extrusion,2.61,2.8118106378437693,2.7841820581951344,2.0,abstract
rectangle,4.76,3.0987952340593092,3.097190304291201,2.2857142857142856,abstract
dismay,2.29,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
actuality,1.96,2.6461274326448594,2.6034747653531367,1.7142857142857144,abstract
fright,2.52,2.5878368394720894,2.5398984042064896,1.8571428571428572,abstract
pitch,4.0,2.5827141311926693,2.5343111707660055,1.7142857142857144,abstract
affability,1.54,2.9177281134935296,2.8997040887159753,2.0,abstract
donkey,5.0,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
hacienda,4.26,3.0987952340593092,3.097190304291201,2.0,abstract
stickiness,3.9,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
applicability,1.69,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
permissiveness,1.81,2.7742358153812323,2.7431999656679418,1.8571428571428572,abstract
palsy,2.76,3.035381932607119,3.0280267097040703,2.428571428571429,abstract
size,3.13,2.4650603120790793,2.405988549777911,1.7142857142857144,abstract
easiness,2.21,3.008261673776419,2.998447196503588,2.0,abstract
disrespect,1.93,2.366608429380843,2.2986090892293047,1.5714285714285714,abstract
song,4.46,2.5110646604087137,2.4561645542589714,1.8571428571428572,abstract
cube,4.62,2.9553029359470124,2.9406861812431675,2.0,abstract
word,3.56,2.282976748100679,2.207393720110268,1.7142857142857144,abstract
nationalism,1.78,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
birthmark,4.35,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
feature,2.96,2.7689039600378695,2.7373846197817153,2.142857142857143,abstract
fear,2.57,2.5878368394720894,2.5398984042064896,1.8571428571428572,abstract
obnoxiousness,1.93,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
day,3.92,2.4921805709097793,2.4355680629783927,1.5714285714285714,abstract
smallpox,4.25,3.5514630354737595,3.5909058432292658,2.857142857142857,abstract
dosage,4.07,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
digression,1.81,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
mouthful,3.96,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
visa,4.38,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
forthrightness,1.72,2.9553029359470124,2.9406861812431675,2.0,abstract
helplessness,2.0,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
minute,3.04,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
perfection,1.9,2.6169821360584744,2.5716865847798127,1.5714285714285714,abstract
brushwork,3.3,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
vernacular,2.46,2.8647693756641224,2.841943073455555,1.8571428571428572,abstract
hankering,2.19,3.0987952340593092,3.097190304291201,2.0,abstract
uproar,3.0,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
birthright,2.34,2.8271945532106395,2.8009609809283624,1.5714285714285714,abstract
gastritis,3.32,3.0458364962299025,3.0394292890307804,2.142857142857143,abstract
dedication,2.16,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
gawkiness,2.48,3.0987952340593092,3.097190304291201,2.0,abstract
stimulant,4.08,2.4610411543941737,2.401604936464963,1.7142857142857144,abstract
recalcitrance,1.75,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
plural,2.59,3.0987952340593092,3.097190304291201,2.0,abstract
lyricism,2.25,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
outburst,2.76,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
rut,3.64,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
earnings,4.39,2.8231753955257335,2.7965773676154146,2.2857142857142856,abstract
fragrance,4.03,3.1893287943421993,3.195933412078814,2.2857142857142856,abstract
intonation,2.46,2.8271945532106395,2.8009609809283624,1.8571428571428572,abstract
anomaly,1.79,2.6015982206916037,2.5549076620465847,2.0,abstract
gap,3.92,3.0987952340593092,3.097190304291201,2.0,abstract
masochism,2.69,3.008261673776419,2.998447196503588,2.0,abstract
jumble,3.0,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
thrill,2.46,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
poverty,2.54,2.7742358153812323,2.7431999656679418,1.8571428571428572,abstract
uniqueness,1.87,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
oneness,1.96,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
consent,2.08,2.9177281134935296,2.8997040887159753,1.8571428571428572,abstract
aerial,3.04,3.317437177078572,3.3356586123936194,2.571428571428571,abstract
mile,3.63,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
influenza,3.79,3.4985042976443523,3.533144827968845,2.857142857142857,abstract
bolero,4.56,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
typeface,4.21,2.8118106378437693,2.7841820581951344,2.142857142857143,abstract
oldness,2.7,2.6837022550983427,2.644456857880329,1.7142857142857144,abstract
lubrication,3.62,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
median,4.0,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
inflexibility,1.9,3.0987952340593092,3.097190304291201,2.0,abstract
symbiosis,2.48,2.8271945532106395,2.8009609809283624,1.7142857142857144,abstract
foam,4.85,3.008261673776419,2.998447196503588,2.2857142857142856,abstract
furies,2.78,2.9553029359470124,2.9406861812431675,2.0,abstract
placement,3.07,2.286050120928744,2.210745785165476,1.5714285714285714,abstract
gold,4.81,3.3703959149079794,3.3934196276540396,2.428571428571429,abstract
gigabyte,2.85,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
pentagram,4.74,3.0987952340593092,3.097190304291201,2.0,abstract
folklore,2.5,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
form,3.13,2.707515696341364,2.670429692567426,1.8571428571428572,abstract
slice,3.85,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
aggressiveness,2.59,2.630743517277989,2.5866958426199087,1.7142857142857144,abstract
uselessness,1.43,2.540209956995099,2.4879527348322954,1.5714285714285714,abstract
reason,1.93,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
beguilement,1.48,3.0987952340593092,3.097190304291201,2.0,abstract
nymphomania,2.4,3.0987952340593092,3.097190304291201,2.0,abstract
corruptness,1.86,3.0987952340593092,3.097190304291201,2.0,abstract
viewpoint,2.23,2.798049256624254,2.7691728003550384,1.8571428571428572,abstract
roulette,4.15,2.754101837701011,2.7212402468367687,1.8571428571428572,abstract
turnover,3.45,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
causality,2.04,2.7366609929277494,2.7022178731407496,1.4285714285714286,abstract
airmail,3.66,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
narcissism,1.85,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
treble,2.72,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
irradiation,2.88,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
itch,3.15,3.2798623546250893,3.2946765198664267,2.2857142857142856,abstract
rottenness,2.69,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
androgyny,2.58,3.0987952340593092,3.097190304291201,2.0,abstract
depravity,2.17,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
geography,3.11,3.1601834977558143,3.1641452315054903,2.428571428571429,abstract
motion,3.8,2.362822299983066,2.2944796351129932,1.5714285714285714,abstract
threesome,3.52,3.0987952340593092,3.097190304291201,2.0,abstract
syllabus,4.07,2.7366609929277494,2.7022178731407496,1.7142857142857144,abstract
accountability,1.55,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
inaction,2.07,2.417660384164672,2.3542904151174797,1.5714285714285714,abstract
washout,2.77,3.1893287943421993,3.195933412078814,2.142857142857143,abstract
bass,4.31,3.008261673776419,2.998447196503588,1.8571428571428572,abstract
constraint,2.93,2.9553029359470124,2.9406861812431675,2.0,abstract
blotch,3.86,3.0987952340593092,3.097190304291201,2.0,abstract
ransom,3.31,3.0987952340593092,3.097190304291201,2.0,abstract
breeding,2.96,2.9177281134935296,2.8997040887159753,1.7142857142857144,abstract
ambiance,2.31,2.630743517277989,2.5866958426199087,1.7142857142857144,abstract
impatience,1.93,3.0987952340593092,3.097190304291201,2.0,abstract
